"REF_DATE","GEO","DGUID","Household income","Energy type","Energy consumption","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820038","2.4.3.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820039","2.4.3.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820040","2.4.3.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Natural gas","Number of households","Number","223","units","0","v105820041","2.4.3.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820042","2.4.4.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820043","2.4.4.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820044","2.4.4.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$60,000 to $79,999","Heating oil","Number of households","Number","223","units","0","v105820045","2.4.4.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820046","2.5.1.1","1564528","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820047","2.5.1.2","96.5","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Total, all energy types","Number of households","Number","223","units","0","v105820049","2.5.1.4","16211","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820050","2.5.2.1","1186676","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820051","2.5.2.2","73.2","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820052","2.5.2.3","75.8","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Electricity","Number of households","Number","223","units","0","v105820053","2.5.2.4","16211","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820054","2.5.3.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820055","2.5.3.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820056","2.5.3.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Natural gas","Number of households","Number","223","units","0","v105820057","2.5.3.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820058","2.5.4.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820059","2.5.4.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820060","2.5.4.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$80,000 to $99,999","Heating oil","Number of households","Number","223","units","0","v105820061","2.5.4.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820062","2.6.1.1","3274669","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820063","2.6.1.2","117.3","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Total, all energy types","Number of households","Number","223","units","0","v105820065","2.6.1.4","27915","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820066","2.6.2.1","3047122","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820067","2.6.2.2","109.2","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820068","2.6.2.3","93.1","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Electricity","Number of households","Number","223","units","0","v105820069","2.6.2.4","27915","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820070","2.6.3.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820071","2.6.3.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820072","2.6.3.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Natural gas","Number of households","Number","223","units","0","v105820073","2.6.3.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820074","2.6.4.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820075","2.6.4.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820076","2.6.4.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$100,000 to $149,999","Heating oil","Number of households","Number","223","units","0","v105820077","2.6.4.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820078","2.7.1.1","1860520","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820079","2.7.1.2","122.9","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Total, all energy types","Number of households","Number","223","units","0","v105820081","2.7.1.4","15134","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Gigajoules","Gigajoules","143","units","0","v105820082","2.7.2.1","1559654","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820083","2.7.2.2","103.1","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Proportion of total energy","Percent","239","units","0","v105820084","2.7.2.3","83.8","","","","1"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Electricity","Number of households","Number","223","units","0","v105820085","2.7.2.4","15134","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820086","2.7.3.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820087","2.7.3.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Proportion of total energy","Percent","239","units","0","v105820088","2.7.3.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Natural gas","Number of households","Number","223","units","0","v105820089","2.7.3.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820090","2.7.4.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820091","2.7.4.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Proportion of total energy","Percent","239","units","0","v105820092","2.7.4.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","$150,000 and more","Heating oil","Number of households","Number","223","units","0","v105820093","2.7.4.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820094","2.8.1.1","3305806","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820095","2.8.1.2","79.5","","","","1"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Total, all energy types","Number of households","Number","223","units","0","v105820097","2.8.1.4","41561","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Electricity","Gigajoules","Gigajoules","143","units","0","v105820098","2.8.2.1","2652679","E","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820099","2.8.2.2","63.8","","","","1"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Electricity","Proportion of total energy","Percent","239","units","0","v105820100","2.8.2.3","80.2","","","","1"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Electricity","Number of households","Number","223","units","0","v105820101","2.8.2.4","41561","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820102","2.8.3.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820103","2.8.3.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Natural gas","Proportion of total energy","Percent","239","units","0","v105820104","2.8.3.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Natural gas","Number of households","Number","223","units","0","v105820105","2.8.3.4","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820106","2.8.4.1","","F","","","0"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820107","2.8.4.2","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Heating oil","Proportion of total energy","Percent","239","units","0","v105820108","2.8.4.3","","F","","","1"
"2011","Newfoundland and Labrador","2016A000210","Income not stated","Heating oil","Number of households","Number","223","units","0","v105820109","2.8.4.4","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820110","3.1.1.1","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820111","3.1.1.2","","F","","","1"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Total, all energy types","Number of households","Number","223","units","0","v105820113","3.1.1.4","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Gigajoules","Gigajoules","143","units","0","v105820114","3.1.2.1","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820115","3.1.2.2","","F","","","1"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Proportion of total energy","Percent","239","units","0","v105820116","3.1.2.3","","F","","","1"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Electricity","Number of households","Number","223","units","0","v105820117","3.1.2.4","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820118","3.1.3.1","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820119","3.1.3.2","","F","","","1"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Proportion of total energy","Percent","239","units","0","v105820120","3.1.3.3","","F","","","1"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Natural gas","Number of households","Number","223","units","0","v105820121","3.1.3.4","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820122","3.1.4.1","","F","","","0"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820123","3.1.4.2","","F","","","1"
"2011","Prince Edward Island","2016A000211","Under $20,000 (includes income loss)","Heating oil","Proportion of total energy","Percent","239","units","0","v105820124","3.1.4.3","","F","","","1"
